clients_id;policies_id;effective_date;status;clients_name;email;risk_level;type;coverage_amount;premium;agents_id;agents_name;agents_region
2029;183;2025/01/17;Pending;Susan Mckenzie;hebertmelanie@example.org;Medium;Auto;321466;299;61;Brenda Stone;New Jersey
460;175;2025/01/14;Approved;Mason Bentley;rbaker@example.org;Low;Auto;374112;320;33;Shannon Oliver;Arizona
539;198;2025/02/09;Pending;Dr. Deborah Russell PhD;atran@example.org;High;Health;359525;100;42;Jessica Lopez;Tennessee
2864;21;2025/01/14;Pending;Christopher Yu;teresadunn@example.org;Medium;Life;435093;299;14;Michael Hall;Arkansas
1046;116;2025/01/08;Rejected;John White;briannahudson@example.net;Medium;Life;914490;144;95;Lori Richardson;Montana
713;98;2025/01/15;Approved;Felicia Mitchell;millershannon@example.net;High;Auto;60558;248;75;Patrick Owens;Florida
345;183;2025/02/18;Rejected;Melissa Peterson;thompsonaustin@example.net;High;Auto;321466;299;61;Brenda Stone;New Jersey
1774;4;2025/01/19;Approved;Veronica Price;kevin91@example.net;Low;Health;95940;137;84;Brandon Leonard;Vermont
265;174;2025/01/15;Approved;Jeffrey Carter;tara08@example.net;Medium;Life;693406;277;52;Jack Freeman;North Dakota
20;71;2025/01/08;Pending;Jennifer Castillo;lindsay04@example.org;High;Auto;648618;406;78;Joseph Johnson;Illinois
673;159;2025/01/01;Pending;Jennifer Booth;pagejoshua@example.com;Medium;Health;160322;64;73;James Krause;Louisiana
2716;194;2025/01/11;Rejected;Morgan Schmidt;daviskelly@example.org;Medium;Life;882592;419;4;Krista Oliver;Maryland
1072;1;2025/01/27;Approved;Dwayne Nguyen;rodrigueztimothy@example.com;High;Auto;577995;51;80;Jason Barry;Missouri
585;154;2025/01/27;Pending;Tamara Barajas;stephenstaylor@example.net;High;Health;557725;470;85;Lindsay Dyer;Illinois
882;61;2025/01/23;Pending;Kimberly Cobb;rosealyssa@example.com;Medium;Home;239654;449;3;Joseph Fuller;Missouri
1370;166;2025/02/14;Approved;Aaron Larsen;kschroeder@example.com;Medium;Life;237123;171;2;Cindy Lewis;Montana
2056;160;2025/01/13;Rejected;Terri Griffith;woodardrobert@example.net;Medium;Health;476851;404;86;Christina Thompson;Oklahoma
1916;32;2025/02/22;Rejected;Amber Underwood;twilliams@example.net;High;Life;478059;462;70;Gregory Allison;Tennessee
2115;6;2025/02/12;Pending;Nicholas Tran;kwade@example.net;High;Life;567187;168;3;Joseph Fuller;Missouri
1817;117;2025/01/05;Approved;Ashley Munoz;smithhannah@example.com;Medium;Home;479906;249;35;Tyler Velez;Tennessee
1860;188;2025/01/18;Rejected;Thomas Williams;samuel45@example.org;Medium;Health;681662;206;62;Richard Perez;Oklahoma
88;191;2025/01/05;Rejected;Benjamin Cunningham;russellnatalie@example.net;Medium;Health;218222;190;74;Matthew Powers;Texas
1952;102;2025/02/18;Rejected;Ronald Stone;bhenry@example.com;Medium;Health;768917;427;67;John King;Hawaii
2616;149;2025/01/24;Pending;Jenny Zhang;meagandaniels@example.com;Low;Home;247324;294;61;Brenda Stone;New Jersey
1304;164;2025/01/30;Pending;Jennifer Oliver;lewisthomas@example.org;Medium;Home;228233;335;41;Natasha Gallagher;Florida
836;133;2025/01/20;Rejected;Robin Martin;grace85@example.org;High;Life;241299;292;47;Angela Gibson;Minnesota
2090;135;2025/02/04;Pending;Andrew Baker;sheena14@example.com;High;Auto;589150;61;83;Cody Ford;Alabama
849;172;2025/01/16;Approved;Tonya Palmer;pattersonronald@example.org;High;Home;830781;66;5;Dr. Melvin Smith;Oregon
2873;197;2025/02/02;Pending;Jason Martinez;stephenchambers@example.com;Medium;Home;574783;314;62;Richard Perez;Oklahoma
72;166;2025/01/06;Approved;Peter Dominguez;michaelkelley@example.org;High;Life;237123;171;2;Cindy Lewis;Montana
1911;4;2025/01/29;Pending;Kevin Soto;daniel53@example.net;High;Health;95940;137;84;Brandon Leonard;Vermont
2810;143;2025/02/09;Rejected;Amanda Lopez;james68@example.net;Medium;Health;784891;382;29;Heather Ellis;Minnesota
1875;24;2025/02/07;Pending;Margaret Soto;chadwilson@example.org;High;Health;316573;485;79;Julie Best;Arkansas
1129;6;2025/02/07;Pending;Annette Savage;claytondaniel@example.net;Medium;Life;567187;168;3;Joseph Fuller;Missouri
1273;40;2025/01/02;Pending;Carla Martinez;gmartinez@example.org;Low;Auto;338326;198;93;Rodney Bray;Colorado
835;198;2025/01/27;Approved;Penny Davis;justin82@example.net;Low;Health;359525;100;42;Jessica Lopez;Tennessee
1034;188;2025/02/10;Approved;Charles Cook;haydenchristensen@example.net;High;Health;681662;206;62;Richard Perez;Oklahoma
934;5;2025/01/24;Pending;Jennifer Ramirez;stephenwilson@example.net;High;Auto;105400;235;84;Brandon Leonard;Vermont
1422;86;2025/01/18;Pending;Laura Nelson;catherineroth@example.net;High;Life;12247;379;52;Jack Freeman;North Dakota
216;198;2025/02/14;Rejected;Casey Collins;antonioramos@example.net;Medium;Health;359525;100;42;Jessica Lopez;Tennessee
1307;120;2025/02/06;Approved;Angela Roberts;tnixon@example.com;Low;Auto;476608;128;73;James Krause;Louisiana
2386;100;2025/01/22;Approved;Katherine Schmidt;wellsjoe@example.org;Low;Auto;820964;181;9;Michelle Allison;Connecticut
405;48;2025/02/10;Pending;Julie Chang;dennismeza@example.org;High;Health;878418;75;17;Paul Lopez;Maine
2376;84;2025/02/10;Rejected;Melissa Wilson;hunterronald@example.com;Medium;Auto;156331;195;67;John King;Hawaii
2766;104;2025/01/20;Rejected;John Hernandez;gchen@example.com;High;Auto;688463;300;43;Sherry Christian;Maryland
2200;118;2025/01/01;Rejected;David Mckay;wellsbrian@example.com;Medium;Health;734287;278;25;Alan Stafford;Hawaii
2597;16;2025/02/10;Pending;Mark Evans;brownjillian@example.net;Medium;Home;220557;68;67;John King;Hawaii
1473;141;2025/02/04;Rejected;Michael Mendez;christopher24@example.net;Low;Life;978508;385;52;Jack Freeman;North Dakota
2877;37;2025/01/04;Pending;Micheal Clayton;smithryan@example.com;Low;Health;138022;104;28;William Colon;Wisconsin
1739;195;2025/01/14;Rejected;Vanessa Johnson;suttonnatalie@example.net;Low;Auto;392305;179;65;Adam Payne;Florida
2507;41;2025/01/27;Approved;Travis Silva;jennifer62@example.com;Low;Health;807805;148;23;Ryan Taylor;New Jersey
1635;25;2025/01/14;Rejected;James Williams;meghanwalker@example.org;High;Health;595655;310;82;Alicia Butler;Maine
916;158;2025/01/15;Approved;James Baker;xholmes@example.org;Low;Auto;791867;285;37;Mary Lin;New Jersey
703;33;2025/01/26;Rejected;Rebecca Brown;awilliams@example.com;Medium;Health;762965;109;29;Heather Ellis;Minnesota
2193;40;2025/01/27;Rejected;Rebecca Bradley;wrightmario@example.org;High;Auto;338326;198;93;Rodney Bray;Colorado
1837;80;2025/01/28;Pending;Tara Hays DDS;wwalker@example.org;Medium;Health;88613;405;66;Ronald Hampton;California
2861;185;2025/02/21;Approved;Beth Simpson;andrewlindsey@example.net;Low;Life;970588;477;63;Sara Phillips;Kentucky
437;158;2025/01/04;Rejected;Erica Wood;brownpatrick@example.com;Medium;Auto;791867;285;37;Mary Lin;New Jersey
1175;40;2025/02/18;Pending;Teresa Weeks;ewood@example.com;Medium;Auto;338326;198;93;Rodney Bray;Colorado
1031;54;2025/01/28;Approved;Jeffrey Barron;marythomas@example.com;High;Health;145935;403;17;Paul Lopez;Maine
430;38;2025/01/28;Approved;Mark Washington;thompsonerica@example.com;Medium;Life;391994;203;39;Robert Meyer;Virginia
1546;42;2025/02/17;Approved;Samuel Fitzgerald;brianthompson@example.net;Medium;Auto;445958;287;6;George Mendoza;New Jersey
2981;92;2025/01/30;Rejected;Sue Clark;andersonrichard@example.org;Medium;Auto;64224;460;57;Stephen Lucas;Iowa
72;87;2025/01/24;Pending;Peter Dominguez;michaelkelley@example.org;High;Home;528415;212;1;Benjamin Nunez;Nevada
2065;41;2025/01/29;Approved;Henry Moore MD;qleblanc@example.net;High;Health;807805;148;23;Ryan Taylor;New Jersey
2371;53;2025/02/07;Approved;Daniel Parker;danielbutler@example.org;High;Home;975680;100;25;Alan Stafford;Hawaii
1217;68;2025/02/06;Approved;Christine Simon;snydersherri@example.org;Low;Home;669923;425;82;Alicia Butler;Maine
2527;147;2025/01/12;Pending;Kayla Burgess;michael50@example.org;Low;Life;486364;328;23;Ryan Taylor;New Jersey
639;123;2025/02/13;Pending;Chelsea Estrada;mezaangela@example.org;Medium;Life;738677;319;6;George Mendoza;New Jersey
2578;24;2025/01/12;Rejected;Johnny Gregory;tina93@example.net;Low;Health;316573;485;79;Julie Best;Arkansas
1313;102;2025/01/25;Approved;Megan Allen;matthew01@example.org;Medium;Health;768917;427;67;John King;Hawaii
128;106;2025/01/04;Approved;Gordon Austin;alicia84@example.org;Low;Auto;778796;268;55;Sheri White;Vermont
523;87;2025/02/14;Pending;Paul Gonzalez;bennettlisa@example.org;Medium;Home;528415;212;1;Benjamin Nunez;Nevada
2239;129;2025/01/18;Approved;Emily Lewis;charlenegarcia@example.net;Medium;Auto;869918;430;69;Chelsea Harmon;Rhode Island
2175;10;2025/02/17;Pending;Kelli Clark;hernandezamber@example.org;Low;Home;290745;401;7;Heather Burgess;Montana
122;13;2025/02/12;Approved;Austin Wheeler;buchananmarcus@example.org;Low;Home;139000;386;27;Brianna Perez;Arkansas
1102;96;2025/02/08;Approved;Erica Curtis;helen44@example.net;Low;Home;600041;390;1;Benjamin Nunez;Nevada
265;69;2025/02/05;Pending;Jeffrey Carter;tara08@example.net;Medium;Auto;243977;467;91;Crystal Oconnor;Kentucky
2524;151;2025/01/31;Rejected;Timothy Richardson;hannaaaron@example.com;High;Home;69914;269;33;Shannon Oliver;Arizona
1253;28;2025/02/21;Rejected;Gail Garcia;mary12@example.com;Low;Auto;697016;180;45;Brenda Smith;Rhode Island
1318;105;2025/02/07;Rejected;Michael Ball;dwoods@example.com;Low;Home;549130;312;52;Jack Freeman;North Dakota
1300;190;2025/02/09;Approved;Rachel Patterson;thomas95@example.net;High;Home;212316;155;6;George Mendoza;New Jersey
680;59;2025/01/27;Approved;Kimberly Mcgee;xwallace@example.org;High;Auto;548239;85;39;Robert Meyer;Virginia
443;190;2025/01/18;Pending;Amber Huerta;wellsjoshua@example.com;Low;Home;212316;155;6;George Mendoza;New Jersey
1667;107;2025/01/24;Rejected;Eric Barr;delgadotim@example.org;Medium;Life;234951;170;16;Pamela Garcia;New Mexico
2101;99;2025/01/22;Approved;Karen Davenport;vstevenson@example.com;Low;Home;978111;437;2;Cindy Lewis;Montana
2201;58;2025/01/11;Rejected;Richard Obrien;uhowell@example.com;High;Health;456808;454;30;Cheryl Jones;Michigan
550;105;2025/02/10;Approved;Kelli Marsh;allenmelissa@example.org;Medium;Home;549130;312;52;Jack Freeman;North Dakota
1306;65;2025/01/14;Approved;James Campbell;christopher10@example.org;Low;Home;235149;357;4;Krista Oliver;Maryland
203;165;2025/02/11;Pending;Kristen Wu;gconway@example.org;Medium;Auto;745744;181;18;Crystal Roth;Pennsylvania
2661;51;2025/02/21;Approved;Amanda Pena;fisheradrian@example.org;High;Life;726944;414;33;Shannon Oliver;Arizona
1264;135;2025/01/20;Rejected;Edward Morgan;amyjohnson@example.org;High;Auto;589150;61;83;Cody Ford;Alabama
993;140;2025/01/28;Rejected;Richard Duran;stewartjennifer@example.org;High;Home;640213;379;80;Jason Barry;Missouri
2414;63;2025/01/29;Pending;Tamara Sloan;myersjeffrey@example.org;High;Health;78126;55;61;Brenda Stone;New Jersey
2731;124;2025/01/27;Approved;Brian Mcgee;efarrell@example.com;High;Health;729980;57;85;Lindsay Dyer;Illinois
2455;49;2025/02/22;Approved;Shelly Miller;phill@example.net;Medium;Health;433200;96;2;Cindy Lewis;Montana
327;50;2025/02/04;Pending;Justin Bates III;zlee@example.net;High;Auto;571724;329;41;Natasha Gallagher;Florida
2262;84;2025/02/16;Rejected;Alexander Hobbs;michaelthornton@example.com;Low;Auto;156331;195;67;John King;Hawaii
2069;76;2025/02/06;Pending;Shawn Henderson;fperez@example.net;Medium;Auto;784644;472;84;Brandon Leonard;Vermont
2453;117;2025/01/05;Approved;Alexander Dunn;richardconway@example.net;Medium;Home;479906;249;35;Tyler Velez;Tennessee
2981;32;2025/02/12;Pending;Sue Clark;andersonrichard@example.org;Medium;Life;478059;462;70;Gregory Allison;Tennessee
1095;54;2025/01/04;Approved;Taylor Garcia;pwolfe@example.org;Low;Health;145935;403;17;Paul Lopez;Maine
2477;120;2025/01/14;Pending;Ronald Mckenzie;ocobb@example.net;Medium;Auto;476608;128;73;James Krause;Louisiana
1261;182;2025/02/17;Rejected;Jamie Coleman;cody73@example.com;Medium;Life;270417;227;13;Anthony Bailey;Kansas
60;101;2025/01/10;Approved;Kimberly Sanchez;kristin72@example.org;Medium;Health;914980;493;24;Andre Hall;Oregon
2323;51;2025/02/16;Pending;Beth Matthews;adam23@example.org;Low;Life;726944;414;33;Shannon Oliver;Arizona
1438;22;2025/01/26;Approved;Melissa Cole;suttonlaura@example.com;Medium;Home;436284;254;37;Mary Lin;New Jersey
1493;95;2025/02/21;Approved;Corey Irwin;markgreen@example.net;High;Home;496348;413;34;Mrs. Jamie King MD;Hawaii
396;117;2025/02/16;Rejected;Richard Flores;jjohnson@example.com;High;Home;479906;249;35;Tyler Velez;Tennessee
739;159;2025/02/22;Approved;Elizabeth Bailey;uschmidt@example.com;Medium;Health;160322;64;73;James Krause;Louisiana
1082;62;2025/01/14;Pending;Tyler Morales;sarahpeterson@example.org;Low;Health;246755;65;84;Brandon Leonard;Vermont
191;173;2025/01/08;Pending;Ronald Gardner;johnstontony@example.com;Low;Auto;184919;288;45;Brenda Smith;Rhode Island
1151;117;2025/01/21;Rejected;Hannah Richardson;petersontaylor@example.com;High;Home;479906;249;35;Tyler Velez;Tennessee
2343;169;2025/01/21;Pending;Carlos Pruitt;susan65@example.com;Low;Life;870931;325;53;Susan Hernandez;Georgia
122;101;2025/02/15;Approved;Austin Wheeler;buchananmarcus@example.org;Low;Health;914980;493;24;Andre Hall;Oregon
53;138;2025/02/14;Rejected;Maria Mooney;james35@example.net;High;Home;995902;295;43;Sherry Christian;Maryland
1320;75;2025/02/13;Pending;Richard Gomez;michaelmcclain@example.org;High;Life;239517;236;66;Ronald Hampton;California
2333;55;2025/01/21;Rejected;Stephanie Hudson;oanderson@example.net;Low;Auto;990620;141;45;Brenda Smith;Rhode Island
1339;30;2025/01/07;Pending;Charlene Baker;christina91@example.com;Medium;Life;858359;114;66;Ronald Hampton;California
1447;200;2025/02/12;Pending;Keith Gonzalez;emilybaird@example.com;Low;Auto;133197;213;75;Patrick Owens;Florida
2470;138;2025/01/07;Pending;Mackenzie Solomon;kevin55@example.com;Medium;Home;995902;295;43;Sherry Christian;Maryland
1992;105;2025/01/24;Rejected;Russell Evans;karen45@example.org;Low;Home;549130;312;52;Jack Freeman;North Dakota
2470;130;2025/01/29;Rejected;Mackenzie Solomon;kevin55@example.com;Medium;Home;416605;420;96;Michael Fischer;Wisconsin
18;76;2025/01/14;Pending;Anthony Reed;stephen20@example.org;Medium;Auto;784644;472;84;Brandon Leonard;Vermont
2678;13;2025/01/18;Pending;Richard Cabrera;kdavis@example.com;Medium;Home;139000;386;27;Brianna Perez;Arkansas
444;6;2025/01/22;Pending;Jacqueline Wong;andreabradley@example.com;Low;Life;567187;168;3;Joseph Fuller;Missouri
812;154;2025/01/15;Pending;Gary Butler;nhebert@example.org;Medium;Health;557725;470;85;Lindsay Dyer;Illinois
1593;112;2025/02/01;Rejected;Matthew Walker;christopherarnold@example.net;Medium;Life;789532;448;14;Michael Hall;Arkansas
1006;121;2025/01/06;Approved;Jeffrey Pena;qward@example.org;Low;Life;329118;265;19;Dawn Kelly;Pennsylvania
70;147;2025/02/17;Approved;Travis Moore;dana06@example.com;High;Life;486364;328;23;Ryan Taylor;New Jersey
1904;164;2025/01/16;Rejected;Jill Castillo;amy54@example.net;Low;Home;228233;335;41;Natasha Gallagher;Florida
2597;54;2025/02/01;Pending;Mark Evans;brownjillian@example.net;Medium;Health;145935;403;17;Paul Lopez;Maine
2038;68;2025/02/17;Rejected;Mr. Cody Parker;rivassharon@example.net;Low;Home;669923;425;82;Alicia Butler;Maine
493;72;2025/01/13;Pending;Joshua Taylor;anthony87@example.com;Medium;Life;365909;413;41;Natasha Gallagher;Florida
1745;111;2025/01/08;Pending;Mrs. Christina Vasquez MD;vazquezjames@example.com;High;Home;88905;493;47;Angela Gibson;Minnesota
671;65;2025/01/31;Pending;William Pacheco;vpayne@example.org;Medium;Home;235149;357;4;Krista Oliver;Maryland
1758;59;2025/01/30;Pending;John Padilla;thomasnatalie@example.net;High;Auto;548239;85;39;Robert Meyer;Virginia
1730;84;2025/01/22;Pending;Michael Vaughan;susanfreeman@example.net;High;Auto;156331;195;67;John King;Hawaii
8;96;2025/01/28;Approved;Tony Obrien;nicholas42@example.net;High;Home;600041;390;1;Benjamin Nunez;Nevada
2065;170;2025/01/18;Pending;Henry Moore MD;qleblanc@example.net;High;Auto;490233;51;64;Katherine Joseph;Texas
1064;119;2025/01/11;Rejected;Kimberly Scott;nespinoza@example.com;High;Auto;402757;367;43;Sherry Christian;Maryland
2745;24;2025/01/19;Approved;Zachary Heath;kathryn42@example.com;Low;Health;316573;485;79;Julie Best;Arkansas
2280;98;2025/01/21;Pending;Mr. Joseph Reid;dixonmelanie@example.org;Medium;Auto;60558;248;75;Patrick Owens;Florida
2795;79;2025/01/24;Pending;Morgan Hunt;hugheseileen@example.org;Low;Home;76795;362;44;Brittany Norris;Louisiana
603;14;2025/02/09;Approved;Jason Long;michael20@example.com;Medium;Home;216264;238;29;Heather Ellis;Minnesota
2988;5;2025/01/12;Pending;Linda Cummings;vthomas@example.com;Low;Auto;105400;235;84;Brandon Leonard;Vermont
1319;93;2025/01/25;Rejected;Mary Delgado;wattsreginald@example.org;Medium;Home;408049;312;44;Brittany Norris;Louisiana
1444;163;2025/01/11;Pending;Angel Nguyen;marthaaguirre@example.net;High;Life;779568;127;74;Matthew Powers;Texas
811;41;2025/01/07;Rejected;Thomas Lucero;hjennings@example.com;High;Health;807805;148;23;Ryan Taylor;New Jersey
1055;1;2025/01/18;Rejected;Ana Levy;ambermcdaniel@example.com;Low;Auto;577995;51;80;Jason Barry;Missouri
254;68;2025/02/22;Approved;Justin Owens;barbara82@example.org;Low;Home;669923;425;82;Alicia Butler;Maine
1491;149;2025/01/10;Pending;Michael Morgan;odonnelljoshua@example.org;High;Home;247324;294;61;Brenda Stone;New Jersey
1395;164;2025/02/07;Pending;William Waller;michael77@example.org;High;Home;228233;335;41;Natasha Gallagher;Florida
2788;87;2025/01/04;Rejected;Robert Smith;james09@example.org;High;Home;528415;212;1;Benjamin Nunez;Nevada
1963;38;2025/01/12;Rejected;Raven Coleman;troytaylor@example.org;High;Life;391994;203;39;Robert Meyer;Virginia
2700;24;2025/02/03;Rejected;Angela Wilcox;jasmine12@example.net;High;Health;316573;485;79;Julie Best;Arkansas
976;121;2025/02/05;Pending;Linda Thompson;tellis@example.com;Medium;Life;329118;265;19;Dawn Kelly;Pennsylvania
2815;71;2025/01/13;Rejected;Christopher Howell;sextonantonio@example.net;Medium;Auto;648618;406;78;Joseph Johnson;Illinois
579;15;2025/02/11;Rejected;Judy Boyle;plewis@example.org;Low;Health;897735;222;22;Victoria Yang;Massachusetts
1987;160;2025/01/15;Approved;Emily Preston PhD;hansonkaren@example.org;High;Health;476851;404;86;Christina Thompson;Oklahoma
1373;17;2025/01/16;Approved;Christopher Hunter;douglasking@example.net;Medium;Auto;263997;339;17;Paul Lopez;Maine
520;104;2025/01/24;Pending;Nathaniel Fisher;makaylalloyd@example.org;Low;Auto;688463;300;43;Sherry Christian;Maryland
600;179;2025/01/13;Pending;Christina Miller;tanya94@example.net;Low;Auto;285534;213;30;Cheryl Jones;Michigan
2608;3;2025/01/27;Pending;Nicole Hunt;mannandrew@example.net;Low;Life;811273;85;14;Michael Hall;Arkansas
644;181;2025/02/06;Pending;Terry Davis;yleonard@example.org;High;Home;688656;409;91;Crystal Oconnor;Kentucky
2875;73;2025/01/25;Rejected;Melissa French;homelissa@example.com;Medium;Auto;875283;427;100;Linda Glenn;Georgia
1580;57;2025/01/07;Approved;Elizabeth Mcdaniel;kabbott@example.com;High;Life;456162;159;34;Mrs. Jamie King MD;Hawaii
499;157;2025/02/01;Approved;Jennifer Rivera;joshua37@example.org;Medium;Life;945694;440;2;Cindy Lewis;Montana
1890;39;2025/01/21;Pending;Daniel Golden;davidmyers@example.org;Low;Home;335206;89;85;Lindsay Dyer;Illinois
1389;65;2025/01/24;Approved;Jennifer Bates;doris71@example.org;Low;Home;235149;357;4;Krista Oliver;Maryland
2814;137;2025/02/16;Rejected;Warren Lopez;cynthia58@example.com;Medium;Health;903479;308;15;Bryan Summers;Virginia
1485;9;2025/01/26;Pending;Kurt Jordan;gdavis@example.net;High;Auto;26044;206;65;Adam Payne;Florida
972;77;2025/01/07;Pending;Amy Jones;fsutton@example.net;Low;Auto;402184;238;6;George Mendoza;New Jersey
